species;xcoord;ycoord
CHASTR;715216.7114;6235309.969
CHASTR;715246.6587;6234646.45
CHASTR;715234.7023;6234684.329
CHASTR;715216.9269;6234704.303
CHASTR;715224.8495;6234723.331
CHASTR;761284.7268;6282561.999
CHASTR;762450.6405;6284905.743
CHASTR;766234.3794;6286719.659
CHASTR;761209.1827;6282267.414
CHASTR;761235.6982;6282263.112
CHASTR;724625.8351;6282821.871
CHASTR;736480.0101;6259253.346
CHASTR;807601.4274;6322155.762
CHASTR;803969.888;6320523.44
CHASTR;829592.4119;6301057.57
CHASTR;772965.7752;6315598.433
CHASTR;803976.4644;6320542.424
CHASTR;803928.8808;6320503.891
CHASTR;675329.5226;6250618.593
CHASTR;746617.3238;6270289.319
CHASTR;753386.1455;6265923.18
CHASTR;767914.6487;6275470.067
CHASTR;796547.2963;6358950.621
CHASTR;672498.1751;6233177.055
CHASTR;672463.2654;6233249.135
CHASTR;656594.7553;6234018.286
CHASTR;689412.4446;6199407.613
CHASTR;689408.9443;6199412.863
CHASTR;676078.6975;6170380.66
CHASTR;704221.0108;6201842.975
CHASTR;683739.6407;6201571.992
CHASTR;676406.5291;6170090.031
CHASTR;805488.8129;6319779.308
CHASTR;693264.3463;6204435.838
CHASTR;760887.4775;6293182.639
CHASTR;790157.6808;6297763.805
CHASTR;760240.1665;6267461.281
CHASTR;764233.8652;6303068.369
CHASTR;764316.9591;6303177.217
CHASTR;761936.072;6303722.477
CHASTR;662632.1365;6248214.413
CHASTR;787979.2115;6288676.211
CHASTR;787903.7187;6288723.405
CHASTR;787912.0283;6288711.516
CHASTR;786890.6715;6288265.368
CHASTR;770343.7245;6274525.608
CHASTR;819250.003;6309359.876
CHASTR;769255.4464;6274184.812
CHASTR;689008.5664;6199553.091
CHASTR;688728.4388;6199777.684
CHASTR;729151.2905;6283114.313
CHASTR;733722.815;6267208.423
CHASTR;733722.815;6267208.423
CHASTR;820961.7638;6309201.576
CHASTR;821172.4172;6328619.645
CHASTR;790258.8647;6273748.219
CHASTR;805483.306;6319561.832
CHASTR;715539.0858;6239579.023
CHASTR;762441.7479;6306705.803
CHASTR;762844.7092;6302013.262
CHASTR;753646.6796;6305776.614
CHASTR;799279.2413;6313637.714
CHASTR;724613.3857;6282922.44
CHASTR;806010.4123;6303076.39
CHASTR;806029.8607;6303049.183
CHASTR;751987.3881;6284491.192
CHASTR;695918.7949;6213151.1
CHASTR;757944.0206;6276837.03
CHASTR;696409.4585;6199319.374
CHASTR;710598.2329;6229993.953
CHASTR;696224.8536;6199224.9
CHASTR;726805.816;6283578.013
CHASTR;697934.3889;6204547.775
CHASTR;710619.1893;6229992.248
CHASTR;677890.9023;6195880.143
CHASTR;696965.35;6221447.67
CHASTR;736297.9442;6260986.525
CHASTR;765319.1104;6274002.985
CHASTR;736953.2774;6257897.908
CHASTR;745008.7653;6260504.957
CHASTR;728946.6792;6285366.706
CHASTR;737109.4078;6257820.381
CHASTR;744571.0677;6260285.39
CHASTR;796961.9896;6361848.968
CHASTR;787199.286;6318517.047
CHASTR;765816.555;6272957.118
LACBIL;698228.4139;6288020.332
LACBIL;763562.862;6299532.295
LACBIL;732733.0441;6262236.432
LACBIL;649013.5268;6218948.479
LACBIL;731769.5854;6244182.564
LACBIL;762369.1262;6298371.144
LACBIL;649464.5675;6227346.318
LACBIL;649309.5333;6227374.556
LACBIL;761769.1166;6300309.087
LACBIL;649520.8281;6219101.18
LACBIL;822483.6148;6307571.871
LACBIL;807052.0857;6290432.042
LACBIL;763032.6342;6298959.465
LACBIL;649130.705;6218970.153
LACBIL;652725.4741;6227340.411
LACBIL;764972.8925;6300626.372
LACBIL;761806.7896;6300282.898
LACBIL;761795.7479;6300263.858
LACBIL;762288.7963;6298483.489
LACBIL;761421.2627;6294369.893
LACBIL;761178.8541;6295821.904
LACBIL;764039.8615;6299975.492
LACBIL;759734.3785;6295103.318
LACBIL;768134.982;6291289.975
LACBIL;617427.9545;6256316.354
LACBIL;781874.9356;6273325.076
LACBIL;791131.815;6281628.611
LACBIL;727712.6437;6248928.426
LACBIL;780093.934;6300632.67
LACBIL;784158.7084;6287576.693
LACBIL;807949.1405;6279512.647
LACBIL;739451.8007;6316072.631
LACBIL;770313.5413;6293389.289
LACBIL;808467.0153;6320637.633
LACBIL;779171.6683;6300724.415
LACBIL;757479.1804;6269965.805
LACBIL;791363.54;6332398.309
LACBIL;791279.7091;6331467.964
LACBIL;721026.3868;6277137.01
LACBIL;790709.0171;6331906.376
LACBIL;790093.1127;6297756.62
LACBIL;689420.5924;6262308.633
LACBIL;762149.7291;6301011.688
LACBIL;769119.4128;6289577.401
LACBIL;769112.4216;6305945.479
LACBIL;685089.2668;6155815.108
LACBIL;684938.0546;6157484.771
LACBIL;780914.5557;6287210.897
LACBIL;790358.9932;6293706.194
LACBIL;790362.3831;6293348.367
LACBIL;685151.3444;6157657.373
LACBIL;685026.6927;6157630.738
LACBIL;822618.5462;6313204.203
LACBIL;782657.3363;6292179.078
LACBIL;790895.2249;6298205.784
LACBIL;791454.4579;6298555.738
LACBIL;788110.8198;6281303.194
LACBIL;808205.8406;6279905.768
LACBIL;820147.2809;6296024.589
LACBIL;737673.1263;6246892.928
LACBIL;737869.7106;6246933.439
LACBIL;796363.3356;6292181.951
LACBIL;796351.5553;6292161.434
LACBIL;714132.0996;6287389.592
LACBIL;779276.664;6300926.121
LACBIL;721482.6103;6259979.827
LACBIL;714069.881;6287078.279
LACBIL;844621.7432;6323840.105
LACBIL;714270.0989;6286989.817
LACBIL;714218.617;6287289.764
LACBIL;779278.9397;6300937.262
LACBIL;781448.2847;6290106.516
LACBIL;714058.5897;6287078.254
LACBIL;779285.1276;6300892.886
LACBIL;811318.9875;6388697.046
LACBIL;724563.4619;6261592.067
LACBIL;761525.2677;6263879.339
LACBIL;763703.7581;6268541.943
LACBIL;761547.0591;6269751.516
LACBIL;701685.9831;6163468.763
LACBIL;790339.764;6330446.9
LACBIL;648083.8632;6244482.876
LACBIL;790339.764;6330446.9
LACBIL;763966.759;6302317.949
LACBIL;757643.7318;6270051.319
LACBIL;757546.7481;6270159.029
LACBIL;757563.458;6270009.045
LACBIL;782125.6584;6316347.058
LACBIL;776029.0574;6323839.592
LACBIL;801282.9809;6370025.986
LACBIL;812618.3766;6368397.716
LACBIL;791139.7593;6366031.529
LACBIL;798259.0385;6279293.797
LACBIL;645160.6488;6197988.748
LACBIL;647732.4599;6197962.527
LACBIL;656489.5611;6222445.123
LACBIL;655513.8969;6222975.144
LACBIL;645139.9985;6197984.03
LACBIL;649621.9143;6200082.67
LACBIL;778502.6015;6286205.54
LACBIL;794782.8697;6366626.778
LACBIL;793080.7486;6364723.614
LACBIL;781593.6761;6291746.262
LACBIL;763858.2765;6272869.646
LACBIL;662399.4196;6205187.438
LACBIL;662586.0043;6205008.515
LACBIL;739514.1243;6310709.906
LACBIL;773377.3205;6272237.744
LACBIL;741009.3108;6310975.661
LACBIL;703808.8161;6152677.505
LACBIL;644790.5497;6205408.798
LACBIL;647069.0729;6164534.175
LACBIL;647206.7945;6164998.307
LACBIL;647086.0543;6164900.87
LACBIL;665726.6324;6181499.524
LACBIL;647078.4346;6164619.365
LACBIL;647243.2582;6165005.299
LACBIL;647722.0585;6165420.536
LACBIL;647156.8181;6165004.245
LACBIL;809066.7815;6279810.644
LACBIL;635101.5307;6201129.904
LACBIL;677622.7841;6207386.114
LACBIL;653434.0206;6199330.716
LACBIL;677750.0603;6207548.712
LACBIL;651853.1687;6245511.144
LACBIL;655840.9423;6198872.81
LACBIL;653533.0214;6199619.159
LACBIL;652128.053;6244679.924
LACBIL;654379.7008;6199199.368
LACBIL;683720.5716;6237046.281
LACBIL;703138.5623;6224954.928
LACBIL;700096.0132;6276428.2
LACBIL;702474.5472;6224504.527
LACBIL;672799.1238;6209305.311
LACBIL;728623.2158;6260356.655
LACBIL;654356.1453;6186266.909
LACBIL;673367.9806;6210275.579
LACBIL;712490.9144;6238223.614
LACBIL;810389.099;6337623.953
LACBIL;744374.1392;6303321.512
LACBIL;739195.5779;6305844.435
LACBIL;738647.8369;6305357.798
LACBIL;738267.645;6305482.4
LACBIL;738157.0834;6305974.348
LACBIL;738049.9979;6305875.583
LACBIL;737761.0061;6306384.583
LACBIL;737686.1442;6306519.931
LACBIL;741406.6496;6311578.067
LACBIL;742200.5219;6315782.405
LACBIL;742012.008;6315283.564
LACBIL;737919.0296;6298482.117
LACBIL;644539.4043;6216998.611
LACBIL;692656.3811;6268041.808
LACBIL;741935.5315;6315434.068
LACBIL;741913.7206;6315174.461
LACBIL;741535.1271;6315072.963
LACBIL;634277.6508;6247682.491
LACBIL;731649.2223;6309709.286
LACBIL;757682.1665;6319223.491
LACBIL;739234.5773;6303966.633
LACBIL;738067.2602;6304258.398
LACBIL;741568.1782;6311487.115
LACBIL;737970.6802;6303996.657
LACBIL;692325.3279;6267608.278
LACBIL;741383.1559;6311386.007
LACBIL;737575.0561;6295659.782
LACBIL;741418.0731;6311551.25
LACBIL;741420.5585;6311564.378
LACBIL;775856.3145;6290845.589
LACBIL;749837.9293;6279645.094
LACBIL;809078.5523;6331063.231
LACBIL;773322.0665;6272814.452
LACBIL;746492.8082;6300345.78
LACBIL;741001.5377;6310007.917
LACBIL;727385.621;6244037.631
LACBIL;693863.1105;6192784.461
LACBIL;693885.2522;6192757.317
LACBIL;802563.2127;6281688.388
LACBIL;755613.0089;6269109.501
LACBIL;747784.6715;6301808.441
LACBIL;734640.7852;6299051.455
LACBIL;757579.6221;6318589.16
LACBIL;761495.693;6300050.168
LACBIL;633069.1075;6237817.808
LACBIL;672204.8692;6238178.797
LACBIL;665800.1978;6234582.713
LACBIL;643385.3777;6236842.814
LACBIL;669847.3098;6236984.703
LACBIL;630918.1208;6238742.943
LACBIL;667500.0563;6236513.125
LACBIL;641539.3941;6238377.081
LACBIL;778942.1697;6311780.928
LACBIL;824793.4716;6344441.883
LACBIL;782179.8356;6316277.875
LACBIL;795549.1555;6322585.711
LACBIL;800227.9637;6370746.016
LACBIL;833800.8203;6344631.253
LACBIL;752742.9012;6291514.887
LACBIL;748212.2912;6257784.286
LACBIL;643036.8866;6209059.065
LACBIL;619275.0931;6257624.007
LACBIL;806145.9818;6374758.004
LACBIL;813902.9961;6365302.944
LACBIL;815855.9873;6363299.968
LACBIL;812911.9655;6364358.987
LACBIL;839599.0117;6394278.032
LACBIL;819082.0001;6365618.967
LACBIL;761922.4539;6268957.874
LACBIL;765060.5302;6263042.3
LACBIL;746552.262;6270878.357
LACBIL;793631.9646;6367628.008
LACBIL;775336.6686;6297955.139
LACBIL;808201.4499;6280050.23
LACBIL;683862.0924;6153935.541
LACBIL;649727.5536;6219364.49
LACBIL;782188.8762;6316255.161
LACBIL;777646.6683;6352129.739
LACBIL;785689.6404;6304649.155
LACBIL;808979.7607;6341914.054
LACBIL;832613.2817;6351102.301
LACBIL;763702.595;6297065.227
LACBIL;738146.3204;6301887.871
LACBIL;732924.7143;6310621.295
LACBIL;713535.2283;6296951.433
LACBIL;703303.5324;6165093.318
LACBIL;771495.1072;6283292.051
LACBIL;633318.2794;6196072.246
LACBIL;631627.5197;6196235.001
LACBIL;634349.8993;6194862.75
LACBIL;763640.8658;6307723.378
LACBIL;764522.3099;6272983.13
LACBIL;764214.1105;6272840.876
LACBIL;693848.3609;6191752.445
LACBIL;813870.4592;6304408.19
LACBIL;813162.547;6280192.509
LACBIL;815501.8004;6283088.568
LACBIL;814931.8434;6281661.221
LACBIL;791176.5155;6332077.893
LACBIL;836825.9626;6389374.048
LACBIL;836801.0171;6389862.039
LACBIL;836820.0078;6389774.013
LACBIL;840963.9777;6399559.02
LACBIL;837912.9713;6390123.962
LACBIL;839835.0041;6394844.05
LACBIL;837421.0371;6390351.033
LACBIL;789240.0302;6368075.983
LACBIL;698223.0136;6236800.109
LACBIL;697682.2945;6236400.066
LACBIL;696500.338;6215576.667
LACBIL;733622.3395;6276419.905
LACBIL;738635.9012;6314900.91
LACBIL;739714.9394;6319514.754
LACBIL;737527.0369;6316319.992
LACBIL;745554.2698;6309988.298
LACBIL;736931.2176;6316630.681
LACBIL;748119.4853;6320052.591
LACBIL;754425.3532;6327556.974
LACBIL;756496.9288;6329434.739
LACBIL;757689.1332;6319218.093
LACBIL;759178.3951;6321201.365
LACBIL;746756.8363;6313288.059
LACBIL;754413.4489;6325722.745
LACBIL;786344.1966;6308196.482
LACBIL;750377.8494;6321411.609
LACBIL;752932.7764;6323221.375
LACBIL;739087.3471;6313784.588
LACBIL;741889.3987;6313814.883
LACBIL;740862.1172;6312335.355
LACBIL;755054.059;6325093.084
LACBIL;746133.7885;6306406.935
LACBIL;752881.5591;6323106.77
LACBIL;753225.6102;6325672.553
LACBIL;753700.4284;6325871.988
LACBIL;741437.0286;6313118.803
LACBIL;748223;6317849
LACBIL;754311.1709;6326079.931
LACBIL;754479.6457;6324025.718
LACBIL;756334.349;6310612.713
LACBIL;745577.7508;6310091.564
LACBIL;745111.2802;6309626.544
LACBIL;746882.4063;6306866.62
LACBIL;750964.5992;6332717.892
LACBIL;754126.2649;6324612.503
LACBIL;755407.5821;6321384.096
LACBIL;753165.8331;6325592.806
LACBIL;764286.9634;6290600.136
LACBIL;751906.7603;6326127.216
LACBIL;754328.6102;6326910.327
LACBIL;746389.0046;6312463.159
LACBIL;754415.1816;6325008.221
LACBIL;736121.1126;6308050.836
LACBIL;744273.8048;6314314.702
LACBIL;753663.0052;6327300.173
LACBIL;750306.6093;6330312.893
LACBIL;739696.5119;6312801.656
LACBIL;740676.6651;6313344.07
LACBIL;743004.3862;6269885.245
LACBIL;750596.1386;6268422.419
LACBIL;741152.3834;6258342.523
LACBIL;696695.0551;6242377.479
LACBIL;812741.2953;6323340.621
LACBIL;808040.3705;6279419.606
LACBIL;808433.3834;6279623.236
LACBIL;802235.0495;6280270.906
LACBIL;754115.9527;6271633.812
LACBIL;663143.0376;6234084.002
LACBIL;686982.3137;6239480.364
LACBIL;727557.4876;6244123.318
LACBIL;738775.4165;6247546.378
LACBIL;738775.4165;6247546.378
LACBIL;675912.8796;6240864.869
LACBIL;678725.5714;6241231.701
LACBIL;736563.6305;6246571.83
LACBIL;686982.3137;6239480.364
LACBIL;667500.0563;6236513.125
LACBIL;738775.4165;6247546.378
LACBIL;697173.3307;6246139.735
LACBIL;686982.3137;6239480.364
LACBIL;689383.5226;6238766.922
LACBIL;682477.826;6237944.51
LACBIL;694802.6303;6246327.81
LACBIL;639522.3352;6238483.741
LACBIL;701472.2941;6247305.387
LACBIL;638610.7257;6237178.15
LACBIL;667500.0563;6236513.125
LACBIL;643385.3777;6236842.814
LACBIL;680274.198;6238969.147
LACBIL;712632.1411;6247061.791
LACBIL;701125.4111;6246808.908
LACBIL;694802.6303;6246327.81
LACBIL;628887.1755;6240058.469
LACBIL;701472.2941;6247305.387
LACBIL;736563.6305;6246571.83
LACBIL;657994.2035;6232951.473
LACBIL;669847.3098;6236984.703
LACBIL;734963.8719;6244977.711
LACBIL;701125.4111;6246808.908
LACBIL;734963.8719;6244977.711
LACBIL;697804.0722;6237913.871
LACBIL;639522.3352;6238483.741
LACBIL;641539.3941;6238377.081
LACBIL;641539.3941;6238377.081
LACBIL;652465.738;6236172.674
LACBIL;699813.6501;6236924.372
LACBIL;700767.5029;6235018.453
LACBIL;697173.3307;6246139.735
LACBIL;667500.0563;6236513.125
LACBIL;669847.3098;6236984.703
LACBIL;729995.1206;6243765.41
LACBIL;697804.0722;6237913.871
LACBIL;700767.5029;6235018.453
LACBIL;639522.3352;6238483.741
LACBIL;682477.826;6237944.51
LACBIL;641539.3941;6238377.081
LACBIL;680274.198;6238969.147
LACBIL;672204.8692;6238178.797
LACBIL;669847.3098;6236984.703
LACBIL;672204.8692;6238178.797
LACBIL;660491.3369;6233736.933
LACBIL;804382.2083;6310553.348
LACBIL;803555.5216;6312055.671
LACBIL;803660.2164;6311303.893
LACBIL;831869.022;6377016.957
LACBIL;700637.2469;6278818.537
LACBIL;781600;6334243
LACBIL;790379.8527;6297006.69
LACBIL;758699.0065;6304625.58
LACBIL;842649.9072;6332835.603
LACBIL;807652.6265;6300265.413
LACBIL;807404.2481;6300527.951
LACBIL;781523.0884;6330469.523
LACBIL;807412.6719;6300505.865
LACBIL;807640.9821;6300287.444
LACBIL;820244.3337;6296278.698
LACBIL;719980.2365;6278736.656
LACBIL;758651.6385;6304702.932
LACBIL;758359.0676;6305467.015
LACBIL;719734.7968;6278897.379
LACBIL;766481.1988;6271598.378
LACBIL;827283.8901;6311476.031
LACBIL;827165.3646;6312096.047
LACBIL;650445.4608;6232758.223
LACBIL;820107.4617;6296487.293
LACBIL;752334.4329;6292560.738
LACBIL;810735.6681;6325879.486
LACBIL;783958.6441;6342883.554
LACBIL;714435.5938;6245844.563
LACBIL;783786.7113;6342314.559
LACBIL;714172.2752;6245764.827
LACBIL;714381.3616;6245341.201
LACBIL;714591.5682;6245293.542
LACBIL;763393.7076;6292070.155
LACBIL;820278.0531;6296412.714
LACBIL;819711.1525;6297168.939
LACBIL;820012.9445;6297141.284
LACBIL;756210.8752;6267242.316
LACBIL;790221.3722;6296993.325
LACBIL;790162.2023;6296792.435
LACBIL;789991.9702;6296812.252
LACBIL;761841.7693;6293274.318
LACBIL;817829.1814;6312360.314
LACBIL;817497.3949;6312832.051
LACBIL;761779.7283;6293458.456
LACBIL;780842.1322;6327632.391
LACBIL;780708.384;6327605.237
LACBIL;681842.0786;6265801.525
LACBIL;723588.494;6293196.5
LACBIL;719764.3978;6279268.522
LACBIL;723530.7675;6293118.495
LACBIL;768305.2861;6313461.971
LACBIL;761438.726;6293094.905
LACBIL;704880.0904;6247951.265
LACBIL;762079.2713;6287482.019
LACBIL;766774.2116;6271039.916
LACBIL;808116.1217;6328078.953
LACBIL;808012.4558;6328188.308
LACBIL;720082.3418;6278636.631
LACBIL;822455.4689;6320805.439
LACBIL;719764.3978;6279268.522
LACBIL;790201.7305;6297015.274
LACBIL;842648.0712;6332828.882
LACBIL;807618.8251;6328003.8
LACBIL;807563.7213;6327991.751
LACBIL;821446.5603;6327376.165
LACBIL;821297.7201;6327528.893
LACBIL;821514.1509;6327488.593
LACBIL;821604.5492;6327456.99
LACBIL;821487.8652;6327453.152
LACBIL;820703.9945;6295625.625
LACBIL;720211.041;6278865.639
LACBIL;758645.598;6304747.327
LACBIL;758491.1153;6304490.309
LACBIL;808080.4412;6328056.118
LACBIL;807992.3799;6328143.515
LACBIL;807987.6149;6328187.884
LACBIL;761555.5505;6292677.257
LACBIL;759477.6037;6312277.54
LACBIL;780860.8759;6289988.79
LACBIL;803836.9102;6290781.152
LACBIL;720200.4758;6278631.767
LACBIL;842567.0991;6332910.568
LACBIL;720124.0591;6279200.229
LACBIL;761569.6295;6292819.041
LACBIL;763339.4036;6291822.271
LACBIL;763329.571;6292014.26
LACBIL;842646.3459;6332809.226
LACBIL;781352.9588;6290089.102
LACBIL;758217.6672;6272374.252
LACBIL;758065.9941;6272498.315
LACBIL;752461.8092;6292604.018
LACBIL;757994.6244;6272456.786
LACBIL;761911.1367;6270978.921
LACBIL;764063.0817;6288359.577
LACBIL;764100.0898;6288291.806
LACBIL;763986.2339;6288224.884
LACBIL;762024.4768;6287429.374
LACBIL;807619.861;6328037.156
LACBIL;821015.3466;6296759.284
LACBIL;781565.9729;6330436.741
LACBIL;799405.7706;6296796.85
LACBIL;797887.0357;6295796.243
LACBIL;797786.4414;6296082.664
LACBIL;807705.1362;6327971.931
LACBIL;761877.7921;6294018.218
LACBIL;681898.9697;6265773.799
LACBIL;720024.7276;6278918.955
LACBIL;764496.374;6272987.545
LACBIL;731946.0505;6291058.555
LACBIL;820883.6109;6297104.064
LACBIL;720036.3027;6279238.091
LACBIL;720287.7654;6279105.654
LACBIL;832475.8615;6371411.613
LACBIL;732291.5175;6291003.272
LACBIL;832457.5813;6371430.205
LACBIL;756704.5646;6292101.224
LACBIL;719693.756;6278693.421
LACBIL;650372.2683;6234711.184
LACBIL;651021.6219;6234349.768
LACBIL;761904.9201;6292817.676
LACBIL;650233.6722;6233648.387
LACBIL;650993.4317;6234353.652
LACBIL;701443.4621;6230578.336
LACBIL;781119.4262;6289750.614
LACBIL;781035.6954;6351461.965
LACBIL;832492.7744;6371357.603
LACBIL;837827.916;6363222.422
LACBIL;837943.3687;6363083.831
LACBIL;837905.7173;6363383.025
LACBIL;837854.8151;6363523.03
LACBIL;837335.6529;6363567.236
LACBIL;762890.9809;6266344.33
LACBIL;833614.3398;6348889.27
LACBIL;639850.2598;6246294.522
LACBIL;799212.1259;6296869.403
LACBIL;799415.7428;6297034.85
LACBIL;799330.3983;6297135.766
LACBIL;799523.5388;6296992.079
LACBIL;759729.1754;6302169.241
LACBIL;837706.5848;6363301.993
LACBIL;837804.7033;6363263.027
LACBIL;837914.456;6362984.302
LACBIL;837837.9475;6363455.99
LACBIL;833825.904;6349500.491
LACBIL;815996.6286;6296034.19
LACBIL;763734.891;6297276.139
LACBIL;837198.9188;6363805.379
LACBIL;837897.4766;6363140.607
LACBIL;837915.49;6363009.882
LACBIL;814626.1093;6333100.878
LACBIL;808347.9424;6279958.118
LACBIL;814613.978;6333107.326
LACBIL;814881.4158;6332406.534
LACBIL;770273.8404;6283573.83
LACBIL;711398.1707;6265645.955
LACBIL;760847.1765;6282501.015
LACBIL;802689.2842;6311558.158
LACBIL;837930.8161;6363329.128
LACBIL;837898.0058;6363152.841
LACBIL;837910.2704;6363029.769
LACBIL;802134.865;6312151.551
LACBIL;801967.1083;6311989.932
LACBIL;834610.9032;6369555.265
LACBIL;833845.111;6369574.469
LACBIL;806079.0625;6309634.616
LACBIL;735732.6212;6243533.941
LACBIL;735736.638;6243541.745
LACBIL;800742.0441;6289367.861
LACBIL;800802.0575;6289346.581
LACBIL;800520.1384;6289223.197
LACBIL;800598.7342;6289097.73
LACBIL;800474.9539;6289122.451
LACBIL;800415.7985;6289242.668
LACBIL;800563.4807;6289338.362
LACBIL;821213.1611;6302252.351
LACBIL;821177.1876;6302197.204
LACBIL;706338.2658;6232550.643
LACBIL;820109.6076;6303701.833
LACBIL;731098.5075;6243967.797
LACBIL;834624.2463;6369564.44
LACBIL;639745.9625;6246684.591
LACBIL;639692.2372;6246668.421
LACBIL;640452.8043;6246754.69
LACBIL;813305.9924;6282788.748
LACBIL;813067.5555;6282667.8
LACBIL;829887.9663;6301376.76
LACBIL;828551.6224;6300300.34
LACBIL;829891.1851;6301376.825
LACBIL;829603.6958;6301144.212
LACBIL;829657.5117;6301189.769
LACBIL;797783.8964;6277331.968
LACBIL;639920.4883;6218594.621
LACBIL;640290.7901;6217821.734
LACBIL;640478.8058;6218050.159
LACBIL;640791.2754;6233547.527
LACBIL;640772.5934;6233726.696
LACBIL;747870.1461;6263995.53
LACBIL;757726.78;6319341.59
LACBIL;757022.0232;6318556.265
LACBIL;757053.0222;6318589.88
LACBIL;757154.1591;6316719.537
LACBIL;756950.1934;6317796.675
LACBIL;757014.8461;6316944.967
LACBIL;814759.2217;6283234.919
LACBIL;814303.9173;6283009.983
LACBIL;814800.786;6283257.899
LACBIL;833821.9442;6372120.695
LACBIL;833729.589;6371784.279
LACBIL;833611.6289;6371752.88
LACBIL;833641.1444;6371750.174
LACBIL;833653.0505;6371789.317
LACBIL;833667.3998;6371900.735
LACBIL;735495.2326;6244315.237
LACBIL;631085.547;6241913.668
LACBIL;631098.9729;6241953.546
LACBIL;631135.2963;6242007.631
LACBIL;631180.7457;6242003.807
LACBIL;631255.0781;6241966.323
LACBIL;631341.6516;6242009.865
LACBIL;631359.2828;6241987.442
LACBIL;631100.1671;6242064.706
LACBIL;631236.3602;6241508.489
LACBIL;631050.4757;6241598.312
LACBIL;631212.2948;6241840.044
LACBIL;631133.5872;6242151.062
LACBIL;811987.6139;6283341.225
LACBIL;815296.0225;6283504.712
LACBIL;814630.4119;6283170.354
LACBIL;833905.3125;6372019.136
LACBIL;833945.1063;6372094.429
LACBIL;833834.6763;6372120.966
LACBIL;834650.6175;6371976.173
LACBIL;834332.9009;6371941.594
LACBIL;756969.6149;6318493.567
LACBIL;757034.7239;6318571.936
LACBIL;801716.711;6280897.052
LACBIL;824244.4271;6296691.264
LACBIL;823084.7949;6295627.239
LACBIL;834357.3674;6371839.893
LACBIL;731768.6526;6243755.42
LACBIL;732088.0014;6244036.038
LACBIL;734688.3481;6244276.359
LACBIL;795411.384;6271140.232
LACBIL;795471.4656;6271124.457
LACBIL;795445.4978;6271400.851
LACBIL;795461.0704;6271278.811
LACBIL;640811.3925;6217598.991
LACBIL;640798.4113;6217694.735
LACBIL;640767.1766;6217756.178
LACBIL;640721.1137;6217801.078
LACBIL;640683.5834;6217887.041
LACBIL;640658.8759;6218390.964
LACBIL;640707.1512;6217790.088
LACBIL;640993.9641;6217857.503
LACBIL;641019.6456;6217901.744
LACBIL;641042.0759;6217947.127
LACBIL;640773.7747;6218473.299
LACBIL;640616.7615;6218598.167
LACBIL;640605.677;6218633.851
LACBIL;640769.4294;6218355.477
